--------- beginning of main
07-12 18:24:27.863  2370  2370 I zygote  : Late-enabling -Xcheck:jni
07-12 18:24:29.350  2370  2370 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
07-12 18:29:25.106  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-7103340992796313608:20200312_193728!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:29:25.112  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:29:25.149  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@b6ee6ec)
07-12 18:29:27.259  2370  2378 I zygote  : Do partial code cache collection, code=253KB, data=174KB
07-12 18:29:27.259  2370  2378 I zygote  : After code cache collection, code=253KB, data=174KB
07-12 18:29:27.259  2370  2378 I zygote  : Increasing code cache capacity to 1024KB
07-12 18:29:28.730  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:29:28.731  2370  2370 W NearbyFragment: Completed downloading 20200312_193728!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 03.624s
07-12 18:29:28.736  2370  2370 V FileManager: External storage is readable
07-12 18:29:28.737  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_193728
07-12 18:29:28.737  2370  2370 D NearbyFragment: Summarising 20200312_193728!001.mp4
07-12 18:29:28.737  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_193728!001.mp4
07-12 18:29:28.743  2370  2370 D VideoManager: videoCursor is null
07-12 18:29:28.763  2370  2370 V VideoManager: videoFromCursor
07-12 18:29:28.765  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:29:28.765  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:29:28.772  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:29:28.777  2370  3662 V SummariserIntentService: onHandleIntent
07-12 18:29:28.777  2370  3662 D SummariserIntentService: Video{id='1872', data='/storage/emulated/0/Download/Nearby/20200312_193728!001.mp4', name='20200312_193728!001.mp4', size=16819256, visible=true, mimeType='video/mp4'}
07-12 18:29:28.778  2370  3662 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193728/20200312_193728!001.mp4
07-12 18:29:28.779  2370  3662 I FfmpegTools: Running ffmpeg with:
07-12 18:29:28.779  2370  3662 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_193728!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193728!001.txt -f null -
07-12 18:29:28.885  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8f3e5260] sws_param option is deprecated and ignored
07-12 18:29:34.563  2370  3662 D Summariser: No freeze file
07-12 18:29:34.564  2370  3662 W Summariser: Whole video is active
07-12 18:29:35.597  2370  3662 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_193728!001.mp4
07-12 18:29:35.670  2370  3662 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_193728/20200312_193728!001.mp4
07-12 18:29:35.744  2370  3662 W Summariser: Summarisation completed
07-12 18:29:35.744  2370  3662 W Summariser:   filename: 20200312_193728!001.mp4
07-12 18:29:35.744  2370  3662 W Summariser:   active sections: -1
07-12 18:29:35.744  2370  3662 W Summariser:   time: 06.818s
07-12 18:29:35.744  2370  3662 W Summariser:   original duration: 16.01
07-12 18:29:35.744  2370  3662 W Summariser:   summarised duration: 16.01
07-12 18:29:35.744  2370  3662 W Summariser:   noise tolerance: 45.00
07-12 18:29:35.744  2370  3662 W Summariser:   quality: 23
07-12 18:29:35.744  2370  3662 W Summariser:   speed: medium
07-12 18:29:35.744  2370  3662 W Summariser:   freeze duration: 1.00
07-12 18:29:35.744  2370  3662 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_193728/20200312_193728!001.mp4
07-12 18:29:35.749  2370  3662 D VideoManager: videoCursor is null
07-12 18:29:35.796  2370  3662 V VideoManager: videoFromCursor
07-12 18:29:35.799  2370  3662 W NearbyFragment: Sending 20200312_193728!001.mp4 to Shark 1S [9c8f]
07-12 18:29:35.802  2370  3662 V ProcessingVideosEventHandler: onRemove
07-12 18:29:35.823  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:29:35.844  2370  2510 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:29:35.844  2370  2510 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:29:46.681  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:00.033  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@dceb3a2)
07-12 18:30:00.034  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-5225195975739718692:20200312_193828!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:30:00.053  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:00.092  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@d0a0833)
07-12 18:30:03.059  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:03.060  2370  2370 W NearbyFragment: Completed downloading 20200312_193828!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 03.025s
07-12 18:30:03.068  2370  2370 V FileManager: External storage is readable
07-12 18:30:03.069  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_193828
07-12 18:30:03.069  2370  2370 D NearbyFragment: Summarising 20200312_193828!001.mp4
07-12 18:30:03.069  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_193828!001.mp4
07-12 18:30:03.075  2370  2370 D VideoManager: videoCursor is null
07-12 18:30:03.095  2370  2370 V VideoManager: videoFromCursor
07-12 18:30:03.096  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:30:03.097  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:30:03.100  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:03.107  2370  3746 V SummariserIntentService: onHandleIntent
07-12 18:30:03.108  2370  3746 D SummariserIntentService: Video{id='1875', data='/storage/emulated/0/Download/Nearby/20200312_193828!001.mp4', name='20200312_193828!001.mp4', size=16808370, visible=true, mimeType='video/mp4'}
07-12 18:30:03.108  2370  3746 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193828/20200312_193828!001.mp4
07-12 18:30:03.110  2370  3746 I FfmpegTools: Running ffmpeg with:
07-12 18:30:03.110  2370  3746 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_193828!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193828!001.txt -f null -
07-12 18:30:03.248  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0xaebbfd00] sws_param option is deprecated and ignored
07-12 18:30:08.988  2370  3746 W Summariser: No activity detected
07-12 18:30:08.989  2370  3746 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_193828!001.mp4
07-12 18:30:09.064  2370  3746 W Summariser: Summarisation completed
07-12 18:30:09.064  2370  3746 W Summariser:   filename: 20200312_193828!001.mp4
07-12 18:30:09.064  2370  3746 W Summariser:   active sections: 0
07-12 18:30:09.064  2370  3746 W Summariser:   time: 05.880s
07-12 18:30:09.064  2370  3746 W Summariser:   original duration: 16.01
07-12 18:30:09.064  2370  3746 W Summariser:   summarised duration: -1.00
07-12 18:30:09.064  2370  3746 W Summariser:   noise tolerance: 45.00
07-12 18:30:09.064  2370  3746 W Summariser:   quality: 23
07-12 18:30:09.064  2370  3746 W Summariser:   speed: medium
07-12 18:30:09.064  2370  3746 W Summariser:   freeze duration: 1.00
07-12 18:30:09.065  2370  3746 V ProcessingVideosEventHandler: onRemove
07-12 18:30:09.087  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:09.103  2370  2510 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:30:09.103  2370  2510 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:30:09.126  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@e261508)
07-12 18:30:09.126  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-8653995025789570433:20200312_193828!003.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:30:09.170  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:09.364  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@ccf94a1)
07-12 18:30:13.854  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:13.854  2370  2370 W NearbyFragment: Completed downloading 20200312_193828!003.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 04.727s
07-12 18:30:13.859  2370  2370 V FileManager: External storage is readable
07-12 18:30:13.860  2370  2370 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_193828
07-12 18:30:13.860  2370  2370 D NearbyFragment: Summarising 20200312_193828!003.mp4
07-12 18:30:13.860  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_193828!003.mp4
07-12 18:30:13.866  2370  2370 D VideoManager: videoCursor is null
07-12 18:30:13.892  2370  2370 V VideoManager: videoFromCursor
07-12 18:30:13.894  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:30:13.894  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:30:13.898  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:13.921  2370  3773 V SummariserIntentService: onHandleIntent
07-12 18:30:13.922  2370  3773 D SummariserIntentService: Video{id='1876', data='/storage/emulated/0/Download/Nearby/20200312_193828!003.mp4', name='20200312_193828!003.mp4', size=12614741, visible=true, mimeType='video/mp4'}
07-12 18:30:13.922  2370  3773 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193828/20200312_193828!003.mp4
07-12 18:30:13.924  2370  3773 I FfmpegTools: Running ffmpeg with:
07-12 18:30:13.924  2370  3773 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_193828!003.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193828!003.txt -f null -
07-12 18:30:14.022  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x93ef8640] sws_param option is deprecated and ignored
07-12 18:30:18.404  2370  3773 W Summariser: No activity detected
07-12 18:30:18.406  2370  3773 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_193828!003.mp4
07-12 18:30:18.460  2370  3773 W Summariser: Summarisation completed
07-12 18:30:18.460  2370  3773 W Summariser:   filename: 20200312_193828!003.mp4
07-12 18:30:18.460  2370  3773 W Summariser:   active sections: 0
07-12 18:30:18.460  2370  3773 W Summariser:   time: 04.482s
07-12 18:30:18.460  2370  3773 W Summariser:   original duration: 12.01
07-12 18:30:18.460  2370  3773 W Summariser:   summarised duration: -1.00
07-12 18:30:18.460  2370  3773 W Summariser:   noise tolerance: 45.00
07-12 18:30:18.460  2370  3773 W Summariser:   quality: 23
07-12 18:30:18.460  2370  3773 W Summariser:   speed: medium
07-12 18:30:18.460  2370  3773 W Summariser:   freeze duration: 1.00
07-12 18:30:18.462  2370  3773 V ProcessingVideosEventHandler: onRemove
07-12 18:30:18.490  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:18.501  2370  2510 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:30:18.501  2370  2510 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:30:25.007  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@3d4a89e)
07-12 18:30:25.008  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-4630589220362829673:20200312_193928!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:30:25.015  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:25.051  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@5201f7f)
07-12 18:30:28.297  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:28.298  2370  2370 W NearbyFragment: Completed downloading 20200312_193928!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 03.289s
07-12 18:30:28.305  2370  2370 V FileManager: External storage is readable
07-12 18:30:28.306  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_193928
07-12 18:30:28.306  2370  2370 D NearbyFragment: Summarising 20200312_193928!001.mp4
07-12 18:30:28.306  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_193928!001.mp4
07-12 18:30:28.311  2370  2370 D VideoManager: videoCursor is null
07-12 18:30:28.332  2370  2370 V VideoManager: videoFromCursor
07-12 18:30:28.334  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:30:28.335  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:30:28.339  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:28.344  2370  3810 V SummariserIntentService: onHandleIntent
07-12 18:30:28.346  2370  3810 D SummariserIntentService: Video{id='1877', data='/storage/emulated/0/Download/Nearby/20200312_193928!001.mp4', name='20200312_193928!001.mp4', size=16838735, visible=true, mimeType='video/mp4'}
07-12 18:30:28.346  2370  3810 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193928/20200312_193928!001.mp4
07-12 18:30:28.348  2370  3810 I FfmpegTools: Running ffmpeg with:
07-12 18:30:28.348  2370  3810 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_193928!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193928!001.txt -f null -
07-12 18:30:28.486  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x934360c0] sws_param option is deprecated and ignored
07-12 18:30:34.197  2370  3810 W Summariser: No activity detected
07-12 18:30:34.198  2370  3810 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_193928!001.mp4
07-12 18:30:34.291  2370  3810 W Summariser: Summarisation completed
07-12 18:30:34.291  2370  3810 W Summariser:   filename: 20200312_193928!001.mp4
07-12 18:30:34.291  2370  3810 W Summariser:   active sections: 0
07-12 18:30:34.291  2370  3810 W Summariser:   time: 05.851s
07-12 18:30:34.291  2370  3810 W Summariser:   original duration: 16.05
07-12 18:30:34.291  2370  3810 W Summariser:   summarised duration: -1.00
07-12 18:30:34.291  2370  3810 W Summariser:   noise tolerance: 45.00
07-12 18:30:34.291  2370  3810 W Summariser:   quality: 23
07-12 18:30:34.291  2370  3810 W Summariser:   speed: medium
07-12 18:30:34.291  2370  3810 W Summariser:   freeze duration: 1.00
07-12 18:30:34.293  2370  3810 V ProcessingVideosEventHandler: onRemove
07-12 18:30:34.320  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:34.339  2370  2695 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:30:34.339  2370  2695 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:30:50.205  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@6dab7e4)
07-12 18:30:50.206  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-4944899738331816191:20200312_194129!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:30:50.213  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:50.480  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@d7ff44d)
07-12 18:30:58.022  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:58.022  2370  2370 W NearbyFragment: Completed downloading 20200312_194129!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 07.815s
07-12 18:30:58.029  2370  2370 V FileManager: External storage is readable
07-12 18:30:58.030  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194129
07-12 18:30:58.030  2370  2370 D NearbyFragment: Summarising 20200312_194129!001.mp4
07-12 18:30:58.030  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_194129!001.mp4
07-12 18:30:58.035  2370  2370 D VideoManager: videoCursor is null
07-12 18:30:58.056  2370  2370 V VideoManager: videoFromCursor
07-12 18:30:58.057  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:30:58.058  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:30:58.062  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:30:58.066  2370  3890 V SummariserIntentService: onHandleIntent
07-12 18:30:58.067  2370  3890 D SummariserIntentService: Video{id='1878', data='/storage/emulated/0/Download/Nearby/20200312_194129!001.mp4', name='20200312_194129!001.mp4', size=16870868, visible=true, mimeType='video/mp4'}
07-12 18:30:58.067  2370  3890 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194129/20200312_194129!001.mp4
07-12 18:30:58.070  2370  3890 I FfmpegTools: Running ffmpeg with:
07-12 18:30:58.070  2370  3890 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194129!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194129!001.txt -f null -
07-12 18:30:58.216  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x934384c0] sws_param option is deprecated and ignored
07-12 18:31:04.290  2370  3890 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194129!001.mp4
07-12 18:31:04.369  2370  3890 W Summariser: 1 active sections found
07-12 18:31:04.369  2370  3890 I FfmpegTools: Running ffmpeg with:
07-12 18:31:04.369  2370  3890 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194129!001.mp4 -filter_complex [0:v]trim=13.112000:16.020000,setpts=PTS-STARTPTS[v0];[0:a]atrim=13.112000:16.020000,asetpts=PTS-STARTPTS[a0];[v0][a0]concat=n=1:v=1:a=1[outv][outa] -map [outv] -map [outa] -crf 23 -preset medium /storage/emulated/0/Movies/segment-sum/20200312_194129/20200312_194129!001.mp4
07-12 18:31:04.477  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94b777a0] sws_param option is deprecated and ignored
07-12 18:31:16.096  2370  3890 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194129!001.mp4
07-12 18:31:16.170  2370  3890 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_194129/20200312_194129!001.mp4
07-12 18:31:16.217  2370  3890 W Summariser: Summarisation completed
07-12 18:31:16.217  2370  3890 W Summariser:   filename: 20200312_194129!001.mp4
07-12 18:31:16.217  2370  3890 W Summariser:   active sections: 1
07-12 18:31:16.217  2370  3890 W Summariser:   time: 18.028s
07-12 18:31:16.217  2370  3890 W Summariser:   original duration: 16.02
07-12 18:31:16.217  2370  3890 W Summariser:   summarised duration: 2.97
07-12 18:31:16.217  2370  3890 W Summariser:   noise tolerance: 45.00
07-12 18:31:16.217  2370  3890 W Summariser:   quality: 23
07-12 18:31:16.217  2370  3890 W Summariser:   speed: medium
07-12 18:31:16.217  2370  3890 W Summariser:   freeze duration: 1.00
07-12 18:31:16.218  2370  3890 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_194129/20200312_194129!001.mp4
07-12 18:31:16.222  2370  3890 D VideoManager: videoCursor is null
07-12 18:31:16.259  2370  3890 V VideoManager: videoFromCursor
07-12 18:31:16.262  2370  3890 W NearbyFragment: Sending 20200312_194129!001.mp4 to Shark 1S [9c8f]
07-12 18:31:16.264  2370  3890 V ProcessingVideosEventHandler: onRemove
07-12 18:31:16.286  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:31:16.311  2370  2510 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:31:16.311  2370  2510 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:31:16.324  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:31:16.378  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@1747a8b)
07-12 18:31:16.378  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-8333207210080984849:20200312_194229!002.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:31:16.420  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:31:21.008  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@e70b768)
07-12 18:31:26.285  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:31:26.286  2370  2370 W NearbyFragment: Completed downloading 20200312_194229!002.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 09.906s
07-12 18:31:26.291  2370  2370 V FileManager: External storage is readable
07-12 18:31:26.291  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194229
07-12 18:31:26.292  2370  2370 D NearbyFragment: Summarising 20200312_194229!002.mp4
07-12 18:31:26.292  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_194229!002.mp4
07-12 18:31:26.302  2370  2370 D VideoManager: videoCursor is null
07-12 18:31:26.322  2370  2370 V VideoManager: videoFromCursor
07-12 18:31:26.323  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:31:26.324  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:31:26.328  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:31:26.332  2370  3978 V SummariserIntentService: onHandleIntent
07-12 18:31:26.333  2370  3978 D SummariserIntentService: Video{id='1881', data='/storage/emulated/0/Download/Nearby/20200312_194229!002.mp4', name='20200312_194229!002.mp4', size=16848151, visible=true, mimeType='video/mp4'}
07-12 18:31:26.333  2370  3978 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194229/20200312_194229!002.mp4
07-12 18:31:26.335  2370  3978 I FfmpegTools: Running ffmpeg with:
07-12 18:31:26.335  2370  3978 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194229!002.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194229!002.txt -f null -
07-12 18:31:26.492  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94b77740] sws_param option is deprecated and ignored
07-12 18:31:32.286  2370  3978 W Summariser: No activity detected
07-12 18:31:32.287  2370  3978 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194229!002.mp4
07-12 18:31:32.363  2370  3978 W Summariser: Summarisation completed
07-12 18:31:32.363  2370  3978 W Summariser:   filename: 20200312_194229!002.mp4
07-12 18:31:32.363  2370  3978 W Summariser:   active sections: 0
07-12 18:31:32.363  2370  3978 W Summariser:   time: 05.953s
07-12 18:31:32.363  2370  3978 W Summariser:   original duration: 16.01
07-12 18:31:32.363  2370  3978 W Summariser:   summarised duration: -1.00
07-12 18:31:32.363  2370  3978 W Summariser:   noise tolerance: 45.00
07-12 18:31:32.363  2370  3978 W Summariser:   quality: 23
07-12 18:31:32.363  2370  3978 W Summariser:   speed: medium
07-12 18:31:32.363  2370  3978 W Summariser:   freeze duration: 1.00
07-12 18:31:32.365  2370  3978 V ProcessingVideosEventHandler: onRemove
07-12 18:31:32.389  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:31:32.406  2370  2389 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:31:32.406  2370  2389 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:31:42.538  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@96315b9)
07-12 18:31:42.541  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-4896737664847897390:20200312_194330!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:31:42.561  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:31:42.731  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@5e4cdfe)
07-12 18:31:51.663  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:31:51.669  2370  2370 W NearbyFragment: Completed downloading 20200312_194330!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 09.121s
07-12 18:31:51.684  2370  2370 V FileManager: External storage is readable
07-12 18:31:51.686  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194330
07-12 18:31:51.686  2370  2370 D NearbyFragment: Summarising 20200312_194330!001.mp4
07-12 18:31:51.686  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_194330!001.mp4
07-12 18:31:51.699  2370  2370 D VideoManager: videoCursor is null
07-12 18:31:51.731  2370  2370 V VideoManager: videoFromCursor
07-12 18:31:51.734  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:31:51.735  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:31:51.741  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:31:51.748  2370  4036 V SummariserIntentService: onHandleIntent
