--------- beginning of main
07-12 18:38:14.424  4614  4614 I zygote  : Late-enabling -Xcheck:jni
--------- beginning of system
07-12 18:38:14.524  4614  4614 I ActivityThread: handleStopService: token=android.os.BinderProxy@aa15cae not found.
07-12 18:38:14.529  4614  4614 I TransferService: Starting Transfer Service to listen for network connectivity changes.
07-12 18:38:14.530  4614  4614 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
07-12 18:38:14.552  4614  4614 I TransferService: Registering the network receiver
07-12 18:38:14.556  4614  4614 I TransferService: Moving the service out of the Foreground state.
07-12 18:38:14.556  4614  4614 I TransferService: De-registering the network receiver.
07-12 18:38:19.516  4614  4628 I zygote  : Waiting for a blocking GC ProfileSaver
07-12 18:38:19.525  4614  4628 I zygote  : WaitForGcToComplete blocked ProfileSaver on HeapTrim for 9.464ms
07-12 18:38:49.838  4614  4614 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
07-12 18:43:54.518  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:43:54.518  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:43:54.524  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:43:54.529  4614  5351 V SummariserIntentService: onHandleIntent
07-12 18:43:54.530  4614  5351 D SummariserIntentService: Video{id='1871', data='/storage/emulated/0/Download/Nearby/20200312_193628!001.mp4', name='20200312_193628!001.mp4', size=16831997, visible=true, mimeType='video/mp4'}
07-12 18:43:54.530  4614  5351 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193628/20200312_193628!001.mp4
07-12 18:43:54.532  4614  5351 I FfmpegTools: Running ffmpeg with:
07-12 18:43:54.532  4614  5351 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_193628!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193628!001.txt -f null -
07-12 18:43:54.634  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8e4c2680] sws_param option is deprecated and ignored
07-12 18:44:00.466  4614  5351 W Summariser: No activity detected
07-12 18:44:00.467  4614  5351 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_193628!001.mp4
07-12 18:44:00.541  4614  5351 W Summariser: Summarisation completed
07-12 18:44:00.541  4614  5351 W Summariser:   filename: 20200312_193628!001.mp4
07-12 18:44:00.541  4614  5351 W Summariser:   active sections: 0
07-12 18:44:00.541  4614  5351 W Summariser:   time: 05.936s
07-12 18:44:00.541  4614  5351 W Summariser:   original duration: 16.01
07-12 18:44:00.541  4614  5351 W Summariser:   summarised duration: -1.00
07-12 18:44:00.541  4614  5351 W Summariser:   noise tolerance: 45.00
07-12 18:44:00.541  4614  5351 W Summariser:   quality: 23
07-12 18:44:00.541  4614  5351 W Summariser:   speed: medium
07-12 18:44:00.541  4614  5351 W Summariser:   freeze duration: 1.00
07-12 18:44:00.542  4614  5351 V ProcessingVideosEventHandler: onRemove
07-12 18:44:00.573  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:44:00.601  4614  4626 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:44:00.601  4614  4626 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:44:17.757  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@f3ebcbb)
07-12 18:44:17.759  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-6601741506004350917:20200312_193728!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:44:17.783  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:44:19.053  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@ed985d8)
07-12 18:44:25.001  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:44:25.002  4614  4614 W NearbyFragment: Completed downloading 20200312_193728!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 07.242s
07-12 18:44:25.016  4614  4614 V FileManager: External storage is readable
07-12 18:44:25.017  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_193728
07-12 18:44:25.018  4614  4614 D NearbyFragment: Summarising 20200312_193728!001.mp4
07-12 18:44:25.018  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_193728!001.mp4
07-12 18:44:25.024  4614  4614 V VideoManager: videoFromCursor
07-12 18:44:25.026  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:44:25.027  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:44:25.031  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:44:25.039  4614  5418 V SummariserIntentService: onHandleIntent
07-12 18:44:25.040  4614  5418 D SummariserIntentService: Video{id='1872', data='/storage/emulated/0/Download/Nearby/20200312_193728!001.mp4', name='20200312_193728!001.mp4', size=16819256, visible=true, mimeType='video/mp4'}
07-12 18:44:25.040  4614  5418 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193728/20200312_193728!001.mp4
07-12 18:44:25.041  4614  5418 I FfmpegTools: Running ffmpeg with:
07-12 18:44:25.041  4614  5418 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_193728!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193728!001.txt -f null -
07-12 18:44:25.157  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94a7cae0] sws_param option is deprecated and ignored
07-12 18:44:30.773  4614  5418 D Summariser: No freeze file
07-12 18:44:30.773  4614  5418 W Summariser: Whole video is active
07-12 18:44:31.843  4614  5418 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_193728!001.mp4
07-12 18:44:31.917  4614  5418 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_193728/20200312_193728!001.mp4
07-12 18:44:31.990  4614  5418 W Summariser: Summarisation completed
07-12 18:44:31.990  4614  5418 W Summariser:   filename: 20200312_193728!001.mp4
07-12 18:44:31.990  4614  5418 W Summariser:   active sections: -1
07-12 18:44:31.990  4614  5418 W Summariser:   time: 06.802s
07-12 18:44:31.990  4614  5418 W Summariser:   original duration: 16.01
07-12 18:44:31.990  4614  5418 W Summariser:   summarised duration: 16.01
07-12 18:44:31.990  4614  5418 W Summariser:   noise tolerance: 45.00
07-12 18:44:31.990  4614  5418 W Summariser:   quality: 23
07-12 18:44:31.990  4614  5418 W Summariser:   speed: medium
07-12 18:44:31.990  4614  5418 W Summariser:   freeze duration: 1.00
07-12 18:44:31.991  4614  5418 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_193728/20200312_193728!001.mp4
07-12 18:44:31.998  4614  5418 V VideoManager: videoFromCursor
07-12 18:44:32.007  4614  5418 W NearbyFragment: Sending 20200312_193728!001.mp4 to Shark 1S [9c8f]
07-12 18:44:32.011  4614  5418 V ProcessingVideosEventHandler: onRemove
07-12 18:44:32.039  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:44:32.074  4614  4729 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:44:32.074  4614  4729 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:44:34.612  4614  4619 I zygote  : Do partial code cache collection, code=253KB, data=178KB
07-12 18:44:34.613  4614  4619 I zygote  : After code cache collection, code=253KB, data=178KB
07-12 18:44:34.613  4614  4619 I zygote  : Increasing code cache capacity to 1024KB
07-12 18:44:35.773  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:44:57.785  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@e0867ee)
07-12 18:44:57.786  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-6470610182410499430:20200312_193828!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:44:57.867  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@952f48f)
07-12 18:44:57.878  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:45:05.515  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:45:05.516  4614  4614 W NearbyFragment: Completed downloading 20200312_193828!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 07.728s
07-12 18:45:05.520  4614  4614 V FileManager: External storage is readable
07-12 18:45:05.521  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_193828
07-12 18:45:05.522  4614  4614 D NearbyFragment: Summarising 20200312_193828!001.mp4
07-12 18:45:05.522  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_193828!001.mp4
07-12 18:45:05.529  4614  4614 V VideoManager: videoFromCursor
07-12 18:45:05.531  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:45:05.532  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:45:05.536  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:45:05.553  4614  5491 V SummariserIntentService: onHandleIntent
07-12 18:45:05.554  4614  5491 D SummariserIntentService: Video{id='1875', data='/storage/emulated/0/Download/Nearby/20200312_193828!001.mp4', name='20200312_193828!001.mp4', size=16808370, visible=true, mimeType='video/mp4'}
07-12 18:45:05.554  4614  5491 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193828/20200312_193828!001.mp4
07-12 18:45:05.556  4614  5491 I FfmpegTools: Running ffmpeg with:
07-12 18:45:05.556  4614  5491 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_193828!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193828!001.txt -f null -
07-12 18:45:05.676  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94a7cae0] sws_param option is deprecated and ignored
07-12 18:45:11.363  4614  5491 W Summariser: No activity detected
07-12 18:45:11.365  4614  5491 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_193828!001.mp4
07-12 18:45:11.439  4614  5491 W Summariser: Summarisation completed
07-12 18:45:11.439  4614  5491 W Summariser:   filename: 20200312_193828!001.mp4
07-12 18:45:11.439  4614  5491 W Summariser:   active sections: 0
07-12 18:45:11.439  4614  5491 W Summariser:   time: 05.809s
07-12 18:45:11.439  4614  5491 W Summariser:   original duration: 16.01
07-12 18:45:11.439  4614  5491 W Summariser:   summarised duration: -1.00
07-12 18:45:11.439  4614  5491 W Summariser:   noise tolerance: 45.00
07-12 18:45:11.439  4614  5491 W Summariser:   quality: 23
07-12 18:45:11.439  4614  5491 W Summariser:   speed: medium
07-12 18:45:11.439  4614  5491 W Summariser:   freeze duration: 1.00
07-12 18:45:11.441  4614  5491 V ProcessingVideosEventHandler: onRemove
07-12 18:45:11.460  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:45:11.493  4614  4729 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:45:11.493  4614  4729 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:45:27.891  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@98b79b4)
07-12 18:45:27.894  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-5333682653052200169:20200312_193928!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:45:27.935  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:45:28.004  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@4afd9dd)
07-12 18:45:31.295  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:45:31.296  4614  4614 W NearbyFragment: Completed downloading 20200312_193928!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 03.400s
07-12 18:45:31.305  4614  4614 V FileManager: External storage is readable
07-12 18:45:31.306  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_193928
07-12 18:45:31.306  4614  4614 D NearbyFragment: Summarising 20200312_193928!001.mp4
07-12 18:45:31.306  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_193928!001.mp4
07-12 18:45:31.314  4614  4614 V VideoManager: videoFromCursor
07-12 18:45:31.316  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:45:31.316  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:45:31.320  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:45:31.327  4614  5541 V SummariserIntentService: onHandleIntent
07-12 18:45:31.327  4614  5541 D SummariserIntentService: Video{id='1877', data='/storage/emulated/0/Download/Nearby/20200312_193928!001.mp4', name='20200312_193928!001.mp4', size=16838735, visible=true, mimeType='video/mp4'}
07-12 18:45:31.327  4614  5541 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193928/20200312_193928!001.mp4
07-12 18:45:31.329  4614  5541 I FfmpegTools: Running ffmpeg with:
07-12 18:45:31.329  4614  5541 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_193928!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193928!001.txt -f null -
07-12 18:45:31.446  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94a7ee20] sws_param option is deprecated and ignored
07-12 18:45:37.703  4614  5541 W Summariser: No activity detected
07-12 18:45:37.705  4614  5541 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_193928!001.mp4
07-12 18:45:37.787  4614  5541 W Summariser: Summarisation completed
07-12 18:45:37.787  4614  5541 W Summariser:   filename: 20200312_193928!001.mp4
07-12 18:45:37.787  4614  5541 W Summariser:   active sections: 0
07-12 18:45:37.787  4614  5541 W Summariser:   time: 06.376s
07-12 18:45:37.787  4614  5541 W Summariser:   original duration: 16.05
07-12 18:45:37.787  4614  5541 W Summariser:   summarised duration: -1.00
07-12 18:45:37.787  4614  5541 W Summariser:   noise tolerance: 45.00
07-12 18:45:37.787  4614  5541 W Summariser:   quality: 23
07-12 18:45:37.787  4614  5541 W Summariser:   speed: medium
07-12 18:45:37.787  4614  5541 W Summariser:   freeze duration: 1.00
07-12 18:45:37.788  4614  5541 V ProcessingVideosEventHandler: onRemove
07-12 18:45:37.807  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:45:37.824  4614  4729 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:45:37.824  4614  4729 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:45:57.363  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@edeb0aa)
07-12 18:45:57.363  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-8369870583146390807:20200312_194129!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:45:57.365  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:45:57.434  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@c21349b)
07-12 18:46:00.927  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:46:00.927  4614  4614 W NearbyFragment: Completed downloading 20200312_194129!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 03.564s
07-12 18:46:00.934  4614  4614 V FileManager: External storage is readable
07-12 18:46:00.934  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194129
07-12 18:46:00.935  4614  4614 D NearbyFragment: Summarising 20200312_194129!001.mp4
07-12 18:46:00.935  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_194129!001.mp4
07-12 18:46:00.942  4614  4614 V VideoManager: videoFromCursor
07-12 18:46:00.944  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:46:00.944  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:46:00.951  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:46:00.965  4614  5577 V SummariserIntentService: onHandleIntent
07-12 18:46:00.966  4614  5577 D SummariserIntentService: Video{id='1878', data='/storage/emulated/0/Download/Nearby/20200312_194129!001.mp4', name='20200312_194129!001.mp4', size=16870868, visible=true, mimeType='video/mp4'}
07-12 18:46:00.966  4614  5577 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194129/20200312_194129!001.mp4
07-12 18:46:00.967  4614  5577 I FfmpegTools: Running ffmpeg with:
07-12 18:46:00.967  4614  5577 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194129!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194129!001.txt -f null -
07-12 18:46:01.097  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8f298fe0] sws_param option is deprecated and ignored
07-12 18:46:06.865  4614  5577 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194129!001.mp4
07-12 18:46:06.942  4614  5577 W Summariser: 1 active sections found
07-12 18:46:06.942  4614  5577 I FfmpegTools: Running ffmpeg with:
07-12 18:46:06.942  4614  5577 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194129!001.mp4 -filter_complex [0:v]trim=13.112000:16.020000,setpts=PTS-STARTPTS[v0];[0:a]atrim=13.112000:16.020000,asetpts=PTS-STARTPTS[a0];[v0][a0]concat=n=1:v=1:a=1[outv][outa] -map [outv] -map [outa] -crf 23 -preset medium /storage/emulated/0/Movies/segment-sum/20200312_194129/20200312_194129!001.mp4
07-12 18:46:07.077  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0xa43ed260] sws_param option is deprecated and ignored
07-12 18:46:17.588  4614  5577 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194129!001.mp4
07-12 18:46:17.662  4614  5577 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_194129/20200312_194129!001.mp4
07-12 18:46:17.708  4614  5577 W Summariser: Summarisation completed
07-12 18:46:17.708  4614  5577 W Summariser:   filename: 20200312_194129!001.mp4
07-12 18:46:17.708  4614  5577 W Summariser:   active sections: 1
07-12 18:46:17.708  4614  5577 W Summariser:   time: 16.622s
07-12 18:46:17.708  4614  5577 W Summariser:   original duration: 16.02
07-12 18:46:17.708  4614  5577 W Summariser:   summarised duration: 2.97
07-12 18:46:17.708  4614  5577 W Summariser:   noise tolerance: 45.00
07-12 18:46:17.708  4614  5577 W Summariser:   quality: 23
07-12 18:46:17.708  4614  5577 W Summariser:   speed: medium
07-12 18:46:17.708  4614  5577 W Summariser:   freeze duration: 1.00
07-12 18:46:17.708  4614  5577 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_194129/20200312_194129!001.mp4
07-12 18:46:17.714  4614  5577 V VideoManager: videoFromCursor
07-12 18:46:17.719  4614  5577 W NearbyFragment: Sending 20200312_194129!001.mp4 to Shark 1S [9c8f]
07-12 18:46:17.726  4614  5577 V ProcessingVideosEventHandler: onRemove
07-12 18:46:17.757  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:46:17.783  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:46:17.796  4614  4729 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:46:17.796  4614  4729 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:46:27.891  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@5e48849)
07-12 18:46:27.892  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-8803709721117958922:20200312_194229!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:46:27.986  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@54a754e)
07-12 18:46:28.002  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:46:31.625  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:46:31.625  4614  4614 W NearbyFragment: Completed downloading 20200312_194229!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 03.732s
07-12 18:46:31.631  4614  4614 V FileManager: External storage is readable
07-12 18:46:31.632  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194229
07-12 18:46:31.632  4614  4614 D NearbyFragment: Summarising 20200312_194229!001.mp4
07-12 18:46:31.632  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_194229!001.mp4
07-12 18:46:31.639  4614  4614 D VideoManager: videoCursor is null
07-12 18:46:31.666  4614  4614 V VideoManager: videoFromCursor
07-12 18:46:31.668  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:46:31.668  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:46:31.672  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:46:31.676  4614  5683 V SummariserIntentService: onHandleIntent
07-12 18:46:31.677  4614  5683 D SummariserIntentService: Video{id='1891', data='/storage/emulated/0/Download/Nearby/20200312_194229!001.mp4', name='20200312_194229!001.mp4', size=16870064, visible=true, mimeType='video/mp4'}
07-12 18:46:31.677  4614  5683 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194229/20200312_194229!001.mp4
07-12 18:46:31.679  4614  5683 I FfmpegTools: Running ffmpeg with:
07-12 18:46:31.679  4614  5683 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194229!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194229!001.txt -f null -
07-12 18:46:31.795  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0xa43ed440] sws_param option is deprecated and ignored
07-12 18:46:37.934  4614  5683 W Summariser: 2 active sections found
07-12 18:46:37.934  4614  5683 I FfmpegTools: Running ffmpeg with:
07-12 18:46:37.934  4614  5683 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_194229!001.mp4 -filter_complex [0:v]trim=0.000000:3.503000,setpts=PTS-STARTPTS[v0];[0:a]atrim=0.000000:3.503000,asetpts=PTS-STARTPTS[a0];[0:v]trim=8.074000:13.245000,setpts=PTS-STARTPTS[v1];[0:a]atrim=8.074000:13.245000,asetpts=PTS-STARTPTS[a1];[v0][a0][v1][a1]concat=n=2:v=1:a=1[outv][outa] -map [outv] -map [outa] -crf 23 -preset medium /storage/emulated/0/Movies/segment-sum/20200312_194229/20200312_194229!001.mp4
07-12 18:46:38.083  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8e6f2660] sws_param option is deprecated and ignored
07-12 18:46:38.084  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8e6f27e0] sws_param option is deprecated and ignored
07-12 18:46:59.921  4614  5683 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_194229!001.mp4
07-12 18:47:00.038  4614  5683 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_194229/20200312_194229!001.mp4
07-12 18:47:00.105  4614  5683 W Summariser: Summarisation completed
07-12 18:47:00.105  4614  5683 W Summariser:   filename: 20200312_194229!001.mp4
07-12 18:47:00.105  4614  5683 W Summariser:   active sections: 2
07-12 18:47:00.105  4614  5683 W Summariser:   time: 28.243s
07-12 18:47:00.105  4614  5683 W Summariser:   original duration: 16.01
07-12 18:47:00.105  4614  5683 W Summariser:   summarised duration: 8.74
07-12 18:47:00.105  4614  5683 W Summariser:   noise tolerance: 45.00
07-12 18:47:00.105  4614  5683 W Summariser:   quality: 23
07-12 18:47:00.105  4614  5683 W Summariser:   speed: medium
07-12 18:47:00.105  4614  5683 W Summariser:   freeze duration: 1.00
07-12 18:47:00.106  4614  5683 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_194229/20200312_194229!001.mp4
07-12 18:47:00.114  4614  5683 D VideoManager: videoCursor is null
07-12 18:47:00.155  4614  5683 V VideoManager: videoFromCursor
07-12 18:47:00.158  4614  5683 W NearbyFragment: Sending 20200312_194229!001.mp4 to Shark 1S [9c8f]
07-12 18:47:00.162  4614  5683 V ProcessingVideosEventHandler: onRemove
07-12 18:47:00.191  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:47:00.222  4614  4627 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:47:00.222  4614  4627 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:47:00.247  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@34de214)
07-12 18:47:00.247  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-4823221849647941946:20200312_194330!003.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:47:00.270  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:47:00.432  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:47:04.480  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@2838abd)
07-12 18:47:08.176  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:47:08.177  4614  4614 W NearbyFragment: Completed downloading 20200312_194330!003.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 07.929s
07-12 18:47:08.190  4614  4614 V FileManager: External storage is readable
